id,pair,sentence,label,status,annotator_1,annotator_2,label_1,label_2
383,pair2,ចិនបានដាក់ចេញនូវច្បាប់ហាមប្រាមលើការលក់បារីអេឡិចត្រូនិកដែលមានរសជាតិផ្លែឈើ ខណៈប្រទេសនេះរឹតបន្តឹងលើផលិតផលដែលកំពុងពេញនិយមកាន់តែខ្លាំងឡើងពីសំណាក់អ្នកប្រើវ័យក្មេង។,neutral,agreed,Nita,Reaksa,neutral,neutral
384,pair2,មន្ត្រីពន្ធនាគារបានដឹកសកម្មជនគណបក្សប្រឆាំងតែ ៣នាក់ ឱ្យចូលរួមនៅក្នុងសវនាការជំនុំជម្រះទៅលើបទចោទ រួមគំនិតក្បត់ និងញុះញង់ ប្រឆាំងទៅនឹងសកម្មជនគណបក្សប្រឆាំងសរុប៣៩នាក់ នាព្រឹកថ្ងៃទី១៣ ខែតុលា។,,needs_adjudication,Nita,Reaksa,neutral,negative
385,pair2,គ្រូពេទ្យជំនាញសុខភាពឲ្យដឹងថា កុមារនិងយុវវ័យដែលមានជំងឺផ្លូវចិត្ត អាចពិបាកសំរាប់ឪពុកម្តាយឬអាណាព្យាបាល ក្នុងការកំណត់ឬទទួលស្គាល់ថា កូនៗរបស់ខ្លួនមានវិបត្តិផ្លូវចិត្ត។,,needs_adjudication,Nita,Reaksa,neutral,negative
386,pair2,គ្រប់យ៉ាងដែលខ្ញុំសរសេរនៅទីនេះ គ្រាន់តែជាបទពិសោធជីវិតដែលខ្ញុំបាន និង កំពុងតែឆ្លងកាត់ យ៉ាងវីវក់ ជាមួយនឹងគេនឹងឯង ហើយខ្ញុំយកអ្វីដែលខ្ញុំជួបផ្ទាល់ភាគច្រើន ដើម្បីស្រាយចម្ងល់ខាងលើ។,,needs_adjudication,Nita,Reaksa,negative,neutral
387,pair2,នេះហើយជាការទូតទន់ភ្លន់និងឈ្លាសវៃមួយរបស់កម្ពុជានៅដើមឆ្នាំ២០២២។,positive,agreed,Nita,Reaksa,positive,positive
388,pair2,កូនស្រីរបស់គាត់មិនសូវយល់សេចក្តីប៉ុន្មានទេ ។,negative,agreed,Nita,Reaksa,negative,negative
389,pair2,ទោះជាយ៉ាងណាក៏ដោយ បន្ទាប់ពីខ្ញុំបានភ្ញាក់ដឹងខ្លួន ពីការចាក់ថ្នាំសន្លប់ ខ្ញុំក៏បានឮសម្លេងភរិយាខ្ញុំនិយាយថា ពិតជាអស្ចារ្យណាស់ បងសម្លាញ់ ។,positive,agreed,Nita,Reaksa,positive,positive
390,pair2,ប្រទេសរុស្ស៊ី កំពុងបញ្ចុះបញ្ចូលឱ្យមានការបោះឆ្នោតជាសម្ងាត់ជំនួសឱ្យការបោះឆ្នោតជាសាធារណៈ ស្របពេលដែលមហាសន្និបាតអង្គការសហប្រជាជាតិដែលមានសមាជិកចំនួន ១៩៣ ប្រទេស កំពុងពិចារណាថាតើត្រូវថ្កោលទោសចំណាត់ការរបស់ទីក្រុងម៉ូស្គូក្រោយការធ្វើប្រជាមតិកាត់បញ្ចូលតំបន់អ៊ុយក្រែនចំនួន ៤ ជាទឹកដីរុស្ស៊ី ឬក៏យ៉ាងណា។,neutral,agreed,Nita,Reaksa,neutral,neutral
391,pair2,បុគ្គលគ្រាប់ល្ពៅនេះនិយាយ អោយតែបានៗ តាមពិតកំសាកញី ប្រឹងដើម្បីតែឆ្នាំងបាយតាំងតែពីដើមមកម្លេះមនុស្សប្រភេទនេះទោសស្លាប់ក៏មិនសារភាពកំហុសដែរ,negative,agreed,Nita,Reaksa,negative,negative
392,pair2,នៅពេលសួរថាតើទីក្រុងមូស្គូនឹងឆ្លើយតបដែរឬទេ ប្រសិនបើគេរកឃើញថាទីក្រុងកៀវនៅពីក្រោយឧប្បត្តិហេតុនោះ លោកបានឆ្លើយថា នឹងមានការឆ្លើយតប។,neutral,agreed,Nita,Reaksa,neutral,neutral
393,pair2,ឆ្នាំ១៧៧៩គាត់បានបោះផ្សាយស្នាដៃរបស់ខ្លួនដែលមានចំណងជើងថា“ការពិសោធន៍ទៅលើរុក្ខជាតិ”,neutral,agreed,Nita,Reaksa,neutral,neutral
394,pair2,បច្ចុប្បន្ននេះពិភពលោកកំពុងតែមានក្តីកង្វល់ជាខ្លាំងចំពោះការប្រែប្រួលអាកាសធាតុរបស់ផែនដីដែលកាន់តែមានកម្តៅកើនឡើងខ្ពស់ជាលំដាប់ជារៀងរាល់ឆ្នាំខុសប្លែកពីប្រក្រតីដែលនឹងបណ្តាលឲ្យមានវិបត្តិធ្ងន់ធ្ងរដល់ជីវិតអមនុស្សសត្វប្រសិនបើមិនមានវិធានការដោះស្រាយឆាប់រហ័សទេនោះ។,negative,agreed,Nita,Reaksa,negative,negative
395,pair2,យោងទៅតាមក្រសួងអប់រំ សាលាអនុវិទ្យាល័យចំនួន ១៤១ នៅក្នុងខេត្តចំនួន ៨ ផ្សេងគ្នាត្រូវបានបំពាក់ដោយបន្ទប់កុំព្យូទ័រ។,neutral,agreed,Nita,Reaksa,neutral,neutral
396,pair2,ការអង្កេតថ្មីមួយបង្ហាញថាជិត៨០ភាគរយនៃក្រុមហ៊ុនជប៉ុនស្នាក់ការធំៗដែលកំពុងមានវត្តមាននៅកម្ពុជាគ្រោងវិនិយោគបន្ថែមនៅឆ្នាំនេះនិងពីរទៅបីឆ្នាំបន្ទាប់។,neutral,agreed,Nita,Reaksa,neutral,neutral
397,pair2,យុវជន កាក់ សុវណ្ណច្ឆ័យ ត្រូវបានចៅក្រមសាលាដំបូងរាជធានីភ្នំពេញ ចោទប្រកាន់ពីបទ ញុះញង់បង្កឱ្យមានភាពវឹកវរធ្ងន់ធ្ងរដល់សន្តិសុខសង្គម និងបទប្រមាថចំពោះអ្នករាជការសាធារណៈ។,,needs_adjudication,Nita,Reaksa,neutral,negative
398,pair2,ទោះជាយ៉ាងណាក៏ដោយ ឥឡូវនេះរុស្ស៊ីកាន់កាប់ប្រហែលមួយភាគប្រាំនៃទឹកដីអ៊ុយក្រែនទាំងអស់ រួមទាំងទីក្រុង Zaporizhzhia និង ខេត្ត Kherson ភាគអាគ្នេយ៍ បន្ថែមពីលើតំបន់គ្រីមៀ (Crimea) ដែលទីក្រុងមូស្គូបានរឹបអូសក្នុងឆ្នាំ ២០១៤ ហើយចាត់ទុកជាផ្នែកមួយនៃប្រទេសរុស្ស៊ី។,,needs_adjudication,Nita,Reaksa,neutral,negative
399,pair2,លោកស្រុកមង្គលបូរី បញ្ជាក់ថា ស្រុករបសើលោក មាន១៣ឃុំ ស្មើ៨៧ភូមិ ដែលរងផលប៉ះពាល់ដោយទឹកជំនន់លិចផ្លូវ និងហូរកាត់មានចំនួន១៨៧ខ្សែប្រវែង១២៣០១៤ម៉ែត្រ មានផ្លូវខ្លះត្រូវបានទឹកហូរកាត់ដាច់មិនអាចឆ្លងកាត់បាន ដែលអាជ្ញាធរធ្វើស្ពានឱ្យប្រជាពលរដ្ឋឆ្លងកាត់៕,,needs_adjudication,Nita,Reaksa,neutral,negative
400,pair2,ក្រុមហ៊ុនចម្រាញ់ប្រេងមានបរិមាណប្រហែល ៧ លានតោនដែលនៅសេសសល់បន្ទាប់ពីការនាំចេញនៅចុងខែកញ្ញា។,neutral,agreed,Nita,Reaksa,neutral,neutral
401,pair3,នេះបើតាមការបញ្ជាក់ពី លោក ផាន សុផាណ្ណារ៉ា ប្រធានការិយាល័យក្សេត្រសាស្តរ នៃមន្ទីរកសិកម្ម រុក្ខាប្រមាញ់ និងនេសាទខេត្តប៉ៃលិន ថ្លែងប្រាប់ អង្គភាពសារព័ត៌មាន SBM News កាលពីថ្ងៃទី០៦ ខែតុលា ឆ្នាំ២០២២ ៕,neutral,agreed,Seth,Krisna,neutral,neutral
402,pair3,លោកថ្លែងប្រាប់វីអូអេថា៖ «យើងឃើញមានសាក្សី ៥ នាក់ផ្សេងទៀតដែរ ដែលឆ្លើយ ហើយក្នុងហ្នឹងក៏ឃើញអ្នកស្រី ចក់ សុភាព ដែរ ដែលសួរពាក់ព័ន្ធហ្នឹងខាងផ្នែកហិរញ្ញវត្ថុនៃមជ្ឈមណ្ឌលសិទ្ធិមនុស្សកម្ពុជា ដែលអ្នកស្រីធ្វើការជាមួយឯកឧត្តម កឹម សុខា»។,neutral,agreed,Seth,Krisna,neutral,neutral
403,pair3,គេច្បូតសក់ចេញពីមុខ សម្លឹងខ្ញុំជាប់ ទាំងញញឹមតិចៗ។,positive,agreed,Seth,Krisna,positive,positive
404,pair3,គ្រប់គ្រងលំហូរទឹក ស្រូបយកកាបូនឌីអុកស៊ីត និងកាត់បន្ថយផលប៉ះពាល់អវិជ្ជមាននៃទឹកជំនន់ និងគ្រោះរាំងស្ងួត និងការពារដីចម្រោះ។,positive,agreed,Seth,Krisna,positive,positive
